year_film,year_ceremony,ceremony,category,name,film,winner
1991,1992,64,Oscar Sound,"Tom Johnson, Gary Rydstrom, Gary Summers, Lee Orloff",Terminator 2: Judgment Day,True
1991,1992,64,Oscar Sound Effects Editing,"Gary Rydstrom, Gloria S. Borders",Terminator 2: Judgment Day,True
1991,1992,64,Oscar Visual Effects,"Dennis Muren, Stan Winston, Gene Warren, Jr., Robert Skotak",Terminator 2: Judgment Day,True
1991,1992,64,Oscar Writing,Ted Tally,The Silence of the Lambs,True
1991,1992,64,Oscar Writing,Callie Khouri,Thelma & Louise,True
1992,1993,65,Oscar Actor In A Leading Role,Al Pacino,Scent of a Woman,True
1992,1993,65,Oscar Actor In A Supporting Role,Gene Hackman,Unforgiven,True
1992,1993,65,Oscar Actress In A Leading Role,Emma Thompson,Howards End,True
1992,1993,65,Oscar Actress In A Supporting Role,Marisa Tomei,My Cousin Vinny,True
1992,1993,65,Oscar Art Direction,Art Direction:  Luciana Arrighi;  Set Decoration:  Ian Whittaker,Howards End,True
1992,1993,65,Oscar Cinematography,Philippe Rousselot,A River Runs through It,True
1992,1993,65,Oscar Costume Design,Eiko Ishioka,Bram Stoker's Dracula,True
1992,1993,65,Oscar Directing,Clint Eastwood,Unforgiven,True
1992,1993,65,Oscar Documentary,"Barbara Trent and David Kasper, Producers",The Panama Deception,True
1992,1993,65,Oscar Documentary,"Thomas C. Goodwin and Gerardine Wurzburg, Producers",Educating Peter,True
1992,1993,65,Oscar Film Editing,Joel Cox,Unforgiven,True
1992,1993,65,Oscar Foreign Language Film,France,Indochine,True
1992,1993,65,Oscar Makeup,"Greg Cannom, Michèle Burke, Matthew W. Mungle",Bram Stoker's Dracula,True
1992,1993,65,Oscar Music,Alan Menken,Aladdin,True
1992,1993,65,Oscar Music,Music by Alan Menken; Lyric by Tim Rice,Aladdin,True
1992,1993,65,Oscar Best Picture,"Clint Eastwood, Producer",Unforgiven,True
1992,1993,65,Oscar Short Film,Joan C. Gratz,Mona Lisa Descending a Staircase,True
1992,1993,65,Oscar Short Film,Sam Karmann,Omnibus,True
1992,1993,65,Oscar Sound,"Chris Jenkins, Doug Hemphill, Mark Smith, Simon Kaye",The Last of the Mohicans,True
1992,1993,65,Oscar Sound Effects Editing,"Tom C. McCarthy, David E. Stone",Bram Stoker's Dracula,True
1992,1993,65,Oscar Visual Effects,"Ken Ralston, Doug Chiang, Doug Smythe, Tom Woodruff, Jr.",Death Becomes Her,True
1992,1993,65,Oscar Writing,Ruth Prawer Jhabvala,Howards End,True
1992,1993,65,Oscar Writing,Neil Jordan,The Crying Game,True
1993,1994,66,Oscar Actor In A Leading Role,Tom Hanks,Philadelphia,True
1993,1994,66,Oscar Actor In A Supporting Role,Tommy Lee Jones,The Fugitive,True
1993,1994,66,Oscar Actress In A Leading Role,Holly Hunter,The Piano,True
1993,1994,66,Oscar Actress In A Supporting Role,Anna Paquin,The Piano,True
1993,1994,66,Oscar Art Direction,Art Direction:  Allan Starski;  Set Decoration:  Ewa Braun,Schindler's List,True
1993,1994,66,Oscar Cinematography,Janusz Kaminski,Schindler's List,True
1993,1994,66,Oscar Costume Design,Gabriella Pescucci,The Age of Innocence,True
1993,1994,66,Oscar Directing,Steven Spielberg,Schindler's List,True
1993,1994,66,Oscar Documentary,"Susan Raymond, Alan Raymond",I Am a Promise: The Children of Stanton Elementary School,True
1993,1994,66,Oscar Documentary,"Margaret Lazarus, Renner Wunderlich",Defending Our Lives,True
1993,1994,66,Oscar Film Editing,Michael Kahn,Schindler's List,True
1993,1994,66,Oscar Foreign Language Film,Spain,Belle Epoque,True
1993,1994,66,Oscar Makeup,"Greg Cannom, Ve Neill, Yolanda Toussieng",Mrs. Doubtfire,True
1993,1994,66,Oscar Music,John Williams,Schindler's List,True
1993,1994,66,Oscar Music,Music and Lyric by Bruce Springsteen,Philadelphia,True
1993,1994,66,Oscar Best Picture,"Steven Spielberg, Gerald R. Molen and Branko Lustig, Producers",Schindler's List,True
1993,1994,66,Oscar Short Film,Nick Park,The Wrong Trousers,True
1993,1994,66,Oscar Short Film,Pepe Danquart,Black Rider (Schwarzfahrer),True
1993,1994,66,Oscar Sound,"Gary Summers, Gary Rydstrom, Shawn Murphy, Ron Judkins",Jurassic Park,True
1993,1994,66,Oscar Sound Effects Editing,"Gary Rydstrom, Richard Hymns",Jurassic Park,True
1993,1994,66,Oscar Visual Effects,"Dennis Muren, Stan Winston, Phil Tippett, Michael Lantieri",Jurassic Park,True
1993,1994,66,Oscar Writing,Steven Zaillian,Schindler's List,True
1993,1994,66,Oscar Writing,Jane Campion,The Piano,True
1994,1995,67,Oscar Actor In A Leading Role,Tom Hanks,Forrest Gump,True
1994,1995,67,Oscar Actor In A Supporting Role,Martin Landau,Ed Wood,True
1994,1995,67,Oscar Actress In A Leading Role,Jessica Lange,Blue Sky,True
1994,1995,67,Oscar Actress In A Supporting Role,Dianne Wiest,Bullets over Broadway,True
1994,1995,67,Oscar Art Direction,Art Direction:  Ken Adam;  Set Decoration:  Carolyn Scott,The Madness of King George,True
1994,1995,67,Oscar Cinematography,John Toll,Legends of the Fall,True
1994,1995,67,Oscar Costume Design,"Lizzy Gardiner, Tim Chappel","The Adventures of Priscilla, Queen of the Desert",True
1994,1995,67,Oscar Directing,Robert Zemeckis,Forrest Gump,True
1994,1995,67,Oscar Documentary,"Freida Lee Mock, Terry Sanders",Maya Lin: A Strong Clear Vision,True
1994,1995,67,Oscar Documentary,Charles Guggenheim,A Time for Justice,True
1994,1995,67,Oscar Film Editing,Arthur Schmidt,Forrest Gump,True
1994,1995,67,Oscar Foreign Language Film,Russia,Burnt by the Sun,True
1994,1995,67,Oscar Makeup,"Rick Baker, Ve Neill, Yolanda Toussieng",Ed Wood,True
1994,1995,67,Oscar Music,Hans Zimmer,The Lion King,True
1994,1995,67,Oscar Music,Music by Elton John; Lyric by Tim Rice,The Lion King,True
1994,1995,67,Oscar Best Picture,"Wendy Finerman, Steve Tisch and Steve Starkey, Producers",Forrest Gump,True
1994,1995,67,Oscar Short Film,"Alison Snowden, David Fine",Bob's Birthday,True
1994,1995,67,Oscar Short Film,"Peter Capaldi, Ruth Kenley-Letts",Franz Kafka's It's a Wonderful Life,True
1994,1995,67,Oscar Short Film,"Peggy Rajski, Randy Stone",Trevor,True
1994,1995,67,Oscar Sound,"Gregg Landaker, Steve Maslow, Bob Beemer, David R. B. MacMillan",Speed,True
1994,1995,67,Oscar Sound Effects Editing,Stephen Hunter Flick,Speed,True
1994,1995,67,Oscar Visual Effects,"Ken Ralston, George Murphy, Stephen Rosenbaum, Allen Hall",Forrest Gump,True
1994,1995,67,Oscar Writing,Eric Roth,Forrest Gump,True
1994,1995,67,Oscar Writing,Screenplay by Quentin Tarantino;  Stories by Quentin Tarantino & Roger Avary,Pulp Fiction,True
1995,1996,68,Oscar Actor In A Leading Role,Nicolas Cage,Leaving Las Vegas,True
1995,1996,68,Oscar Actor In A Supporting Role,Kevin Spacey,The Usual Suspects,True
1995,1996,68,Oscar Actress In A Leading Role,Susan Sarandon,Dead Man Walking,True
1995,1996,68,Oscar Actress In A Supporting Role,Mira Sorvino,Mighty Aphrodite,True
1995,1996,68,Oscar Art Direction,Eugenio Zanetti,Restoration,True
1995,1996,68,Oscar Cinematography,John Toll,Braveheart,True
1995,1996,68,Oscar Costume Design,James Acheson,Restoration,True
1995,1996,68,Oscar Directing,Mel Gibson,Braveheart,True
1995,1996,68,Oscar Documentary,Jon Blair,Anne Frank Remembered,True
1995,1996,68,Oscar Documentary,Kary Antholis,One Survivor Remembers,True
1995,1996,68,Oscar Film Editing,"Mike Hill, Dan Hanley",Apollo 13,True
1995,1996,68,Oscar Foreign Language Film,The Netherlands,Antonia's Line,True
1995,1996,68,Oscar Makeup,"Peter Frampton, Paul Pattison, Lois Burwell",Braveheart,True
1995,1996,68,Oscar Music,Luis Enrique Bacalov,The Postman (Il Postino),True
1995,1996,68,Oscar Music,Music by Alan Menken; Lyrics by Stephen Schwartz; Orchestral Score by Alan Menken,Pocahontas,True
1995,1996,68,Oscar Music,Music by Alan Menken; Lyric by Stephen Schwartz,Pocahontas,True
1995,1996,68,Oscar Best Picture,"Mel Gibson, Alan Ladd, Jr. and Bruce Davey, Producers",Braveheart,True
1995,1996,68,Oscar Short Film,Nick Park,A Close Shave,True
1995,1996,68,Oscar Short Film,"Christine Lahti, Jana Sue Memel",Lieberman in Love,True
1995,1996,68,Oscar Sound,"Rick Dior, Steve Pederson, Scott Millan, David MacMillan",Apollo 13,True
1995,1996,68,Oscar Sound Effects Editing,"Lon Bender, Per Hallberg",Braveheart,True
1995,1996,68,Oscar Visual Effects,"Scott E. Anderson, Charles Gibson, Neal Scanlan, John Cox",Babe,True
1995,1996,68,Oscar Writing,Emma Thompson,Sense and Sensibility,True
1995,1996,68,Oscar Writing,Christopher McQuarrie,The Usual Suspects,True
1996,1997,69,Oscar Actor In A Leading Role,Geoffrey Rush,Shine,True
1996,1997,69,Oscar Actor In A Supporting Role,"Cuba Gooding, Jr.",Jerry Maguire,True
1996,1997,69,Oscar Actress In A Leading Role,Frances McDormand,Fargo,True
1996,1997,69,Oscar Actress In A Supporting Role,Juliette Binoche,The English Patient,True
1996,1997,69,Oscar Art Direction,Art Direction:  Stuart Craig;  Set Decoration:  Stephenie McMillan,The English Patient,True
1996,1997,69,Oscar Cinematography,John Seale,The English Patient,True
1996,1997,69,Oscar Costume Design,Ann Roth,The English Patient,True
1996,1997,69,Oscar Directing,Anthony Minghella,The English Patient,True
1996,1997,69,Oscar Documentary,"Leon Gast, David Sonenberg",When We Were Kings,True
1996,1997,69,Oscar Documentary,Jessica Yu,Breathing Lessons: The Life and Work of Mark O'Brien,True
1996,1997,69,Oscar Film Editing,Walter Murch,The English Patient,True
1996,1997,69,Oscar Foreign Language Film,Czech Republic,Kolya,True
1996,1997,69,Oscar Makeup,"Rick Baker, David LeRoy Anderson",The Nutty Professor,True
1996,1997,69,Oscar Music,Gabriel Yared,The English Patient,True
1996,1997,69,Oscar Music,Rachel Portman,Emma,True
1996,1997,69,Oscar Music,Music by Andrew Lloyd Webber; Lyric by Tim Rice,Evita,True
1996,1997,69,Oscar Best Picture,"Saul Zaentz, Producer",The English Patient,True
1996,1997,69,Oscar Short Film,"Tyron Montgomery, Thomas Stellmach",Quest,True
1996,1997,69,Oscar Short Film,"David Frankel, Barry Jossen",Dear Diary,True
1996,1997,69,Oscar Sound,"Walter Murch, Mark Berger, David Parker, Chris Newman",The English Patient,True
1996,1997,69,Oscar Sound Effects Editing,Bruce Stambler,The Ghost and the Darkness,True
1996,1997,69,Oscar Visual Effects,"Volker Engel, Douglas Smith, Clay Pinney, Joseph Viskocil",Independence Day,True
1996,1997,69,Oscar Writing,Billy Bob Thornton,Sling Blade,True
1996,1997,69,Oscar Writing,"Ethan Coen, Joel Coen",Fargo,True
1997,1998,70,Oscar Actor In A Leading Role,Jack Nicholson,As Good as It Gets,True
1997,1998,70,Oscar Actor In A Supporting Role,Robin Williams,Good Will Hunting,True
1997,1998,70,Oscar Actress In A Leading Role,Helen Hunt,As Good as It Gets,True
1997,1998,70,Oscar Actress In A Supporting Role,Kim Basinger,L.A. Confidential,True
1997,1998,70,Oscar Art Direction,Art Direction:  Peter Lamont;  Set Decoration:  Michael Ford,Titanic,True
1997,1998,70,Oscar Cinematography,Russell Carpenter,Titanic,True
1997,1998,70,Oscar Costume Design,Deborah L. Scott,Titanic,True
1997,1998,70,Oscar Directing,James Cameron,Titanic,True
1997,1998,70,Oscar Documentary,"Rabbi Marvin Hier, Richard Trank",The Long Way Home,True
1997,1998,70,Oscar Documentary,"Donna Dewey, Carol Pasternak",A Story of Healing,True
1997,1998,70,Oscar Film Editing,"Conrad Buff, James Cameron, Richard A. Harris",Titanic,True
1997,1998,70,Oscar Foreign Language Film,The Netherlands,Character,True
1997,1998,70,Oscar Makeup,"Rick Baker, David LeRoy Anderson",Men in Black,True
1997,1998,70,Oscar Music,James Horner,Titanic,True
1997,1998,70,Oscar Music,Anne Dudley,The Full Monty,True
1997,1998,70,Oscar Music,Music by James Horner; Lyric by Will Jennings,Titanic,True
1997,1998,70,Oscar Best Picture,"James Cameron and Jon Landau, Producers",Titanic,True
1997,1998,70,Oscar Short Film,Jan Pinkava,Geri's Game,True
1997,1998,70,Oscar Short Film,"Chris Tashima, Chris Donahue",Visas and Virtue,True
1997,1998,70,Oscar Sound,"Gary Rydstrom, Tom Johnson, Gary Summers, Mark Ulano",Titanic,True
1997,1998,70,Oscar Sound Effects Editing,"Tom Bellfort, Christopher Boyes",Titanic,True
1997,1998,70,Oscar Visual Effects,"Robert Legato, Mark Lasoff, Thomas L. Fisher, Michael Kanfer",Titanic,True
1997,1998,70,Oscar Writing,"Brian Helgeland, Curtis Hanson",L.A. Confidential,True
1997,1998,70,Oscar Writing,"Ben Affleck, Matt Damon",Good Will Hunting,True
1998,1999,71,Oscar Actor In A Leading Role,Roberto Benigni,Life Is Beautiful,True
1998,1999,71,Oscar Actor In A Supporting Role,James Coburn,Affliction,True
1998,1999,71,Oscar Actress In A Leading Role,Gwyneth Paltrow,Shakespeare in Love,True
1998,1999,71,Oscar Actress In A Supporting Role,Judi Dench,Shakespeare in Love,True
1998,1999,71,Oscar Art Direction,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Shakespeare in Love,True
1998,1999,71,Oscar Cinematography,Janusz Kaminski,Saving Private Ryan,True
1998,1999,71,Oscar Costume Design,Sandy Powell,Shakespeare in Love,True
1998,1999,71,Oscar Directing,Steven Spielberg,Saving Private Ryan,True
1998,1999,71,Oscar Documentary,"James Moll, Ken Lipper",The Last Days,True
1998,1999,71,Oscar Documentary,Keiko Ibi,The Personals: Improvisations on Romance in the Golden Years,True
1998,1999,71,Oscar Film Editing,Michael Kahn,Saving Private Ryan,True
1998,1999,71,Oscar Foreign Language Film,Italy,Life Is Beautiful,True
1998,1999,71,Oscar Makeup,Jenny Shircore,Elizabeth,True
1998,1999,71,Oscar Music,Nicola Piovani,Life Is Beautiful,True
1998,1999,71,Oscar Music,Stephen Warbeck,Shakespeare in Love,True
1998,1999,71,Oscar Music,Music and Lyric by Stephen Schwartz,The Prince of Egypt,True
1998,1999,71,Oscar Best Picture,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare in Love,True
1998,1999,71,Oscar Short Film,Chris Wedge,Bunny,True
1998,1999,71,Oscar Short Film,"Kim Magnusson, Anders Thomas Jensen",Election Night (Valgaften),True
1998,1999,71,Oscar Sound,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins",Saving Private Ryan,True
1998,1999,71,Oscar Sound Effects Editing,"Gary Rydstrom, Richard Hymns",Saving Private Ryan,True
1998,1999,71,Oscar Visual Effects,"Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack",What Dreams May Come,True
1998,1999,71,Oscar Writing,Bill Condon,Gods and Monsters,True
1998,1999,71,Oscar Writing,"Marc Norman, Tom Stoppard",Shakespeare in Love,True
1999,2000,72,Oscar Actor In A Leading Role,Kevin Spacey,American Beauty,True
1999,2000,72,Oscar Actor In A Supporting Role,Michael Caine,The Cider House Rules,True
1999,2000,72,Oscar Actress In A Leading Role,Hilary Swank,Boys Don't Cry,True
1999,2000,72,Oscar Actress In A Supporting Role,Angelina Jolie,"Girl, Interrupted",True
1999,2000,72,Oscar Art Direction,Art Direction:  Rick Heinrichs;  Set Decoration:  Peter Young,Sleepy Hollow,True
1999,2000,72,Oscar Cinematography,Conrad L. Hall,American Beauty,True
1999,2000,72,Oscar Costume Design,Lindy Hemming,Topsy-Turvy,True
1999,2000,72,Oscar Directing,Sam Mendes,American Beauty,True
1999,2000,72,Oscar Documentary,"Arthur Cohn, Kevin Macdonald",One Day in September,True
1999,2000,72,Oscar Documentary,"Susan Hannah Hadary, William A. Whiteford",King Gimp,True
1999,2000,72,Oscar Film Editing,Zach Staenberg,The Matrix,True
1999,2000,72,Oscar Foreign Language Film,Spain,All about My Mother,True
1999,2000,72,Oscar Makeup,"Christine Blundell, Trefor Proud",Topsy-Turvy,True
1999,2000,72,Oscar Music,John Corigliano,The Red Violin,True
1999,2000,72,Oscar Music,Music and Lyric by Phil Collins,Tarzan,True
1999,2000,72,Oscar Best Picture,"Bruce Cohen and Dan Jinks, Producers",American Beauty,True
1999,2000,72,Oscar Short Film,Alexander Petrov,The Old Man and the Sea,True
1999,2000,72,Oscar Short Film,"Barbara Schock, Tammy Tiehel",My Mother Dreams the Satan's Disciples in New York,True
1999,2000,72,Oscar Sound,"John Reitz, Gregg Rudloff, David Campbell, David Lee",The Matrix,True
1999,2000,72,Oscar Sound Effects Editing,Dane A. Davis,The Matrix,True
1999,2000,72,Oscar Visual Effects,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum",The Matrix,True
1999,2000,72,Oscar Writing,John Irving,The Cider House Rules,True
1999,2000,72,Oscar Writing,Alan Ball,American Beauty,True
2000,2001,73,Oscar Actor In A Leading Role,Russell Crowe,Gladiator,True
2000,2001,73,Oscar Actor In A Supporting Role,Benicio Del Toro,Traffic,True
2000,2001,73,Oscar Actress In A Leading Role,Julia Roberts,Erin Brockovich,True
2000,2001,73,Oscar Actress In A Supporting Role,Marcia Gay Harden,Pollock,True
2000,2001,73,Oscar Art Direction,Tim Yip,"Crouching Tiger, Hidden Dragon",True
2000,2001,73,Oscar Cinematography,Peter Pau,"Crouching Tiger, Hidden Dragon",True
2000,2001,73,Oscar Costume Design,Janty Yates,Gladiator,True
2000,2001,73,Oscar Directing,Steven Soderbergh,Traffic,True
2000,2001,73,Oscar Documentary,"Mark Jonathan Harris, Deborah Oppenheimer",Into the Arms of Strangers: Stories of the Kindertransport,True
2000,2001,73,Oscar Documentary,Tracy Seretean,Big Mama,True
2000,2001,73,Oscar Film Editing,Stephen Mirrione,Traffic,True
2000,2001,73,Oscar Foreign Language Film,Taiwan,"Crouching Tiger, Hidden Dragon",True
2000,2001,73,Oscar Makeup,"Rick Baker, Gail Ryan",Dr. Seuss' How the Grinch Stole Christmas,True
2000,2001,73,Oscar Music,Tan Dun,"Crouching Tiger, Hidden Dragon",True
2000,2001,73,Oscar Music,Music and Lyric by Bob Dylan,Wonder Boys,True
2000,2001,73,Oscar Best Picture,"Douglas Wick, David Franzoni and Branko Lustig, Producers",Gladiator,True
2000,2001,73,Oscar Short Film,Michael Dudok de Wit,Father and Daughter,True
2000,2001,73,Oscar Short Film,Florian Gallenberger,Quiero Ser (I want to be...),True
2000,2001,73,Oscar Sound,"Scott Millan, Bob Beemer, Ken Weston",Gladiator,True
2000,2001,73,Oscar Sound Editing,Jon Johnson,U-571,True
2000,2001,73,Oscar Visual Effects,"John Nelson, Neil Corbould, Tim Burke, Rob Harvey",Gladiator,True
2000,2001,73,Oscar Writing,Screenplay by Stephen Gaghan,Traffic,True
2000,2001,73,Oscar Writing,Written by Cameron Crowe,Almost Famous,True
2001,2002,74,Oscar Actor In A Leading Role,Denzel Washington,Training Day,True
2001,2002,74,Oscar Actor In A Supporting Role,Jim Broadbent,Iris,True
2001,2002,74,Oscar Actress In A Leading Role,Halle Berry,Monster's Ball,True
2001,2002,74,Oscar Actress In A Supporting Role,Jennifer Connelly,A Beautiful Mind,True
2001,2002,74,Oscar Animated Feature Film,Aron Warner,Shrek,True
2001,2002,74,Oscar Art Direction,Art Direction:  Catherine Martin; Set Decoration:  Brigitte Broch,Moulin Rouge,True
2001,2002,74,Oscar Cinematography,Andrew Lesnie,The Lord of the Rings: The Fellowship of the Ring,True
